"cooc_method","Edge Betweenness Dir","EdgeBetweenness","interaction","interactionType","Label","method_number","method_scores","methodname_score","name","pval","qval","selected","shared interaction","shared name","weight"
"correl_pearson|dist_bray","55.0","78.39523809523804","","copresence","433->362","2","0.01358696|0.9999051474509393","","433->362","0.0","0.0","false","","433->362","2.0"
"correl_pearson|dist_bray","1.0","2.0","","copresence","433->370","2","0.06313131|0.9982217366955326","","433->370","0.0","0.0","false","","433->370","2.0"
"correl_pearson|dist_bray","2.0","2.3333333333333335","","copresence","433->374","2","0.9989722881044777|0.04336735","","433->374","0.0","0.0","false","","433->374","2.0"
"correl_pearson|dist_bray","8.0","11.5","","copresence","433->378","2","0.9983377303613447|0.0911271","","433->378","0.0","0.0","false","","433->378","2.0"
"correl_pearson|dist_bray","127.0","200.91682778655903","","copresence","433->511","2","0.0|0.07581227","","433->511","0.0","0.0","false","","433->511","2.0"
"correl_pearson|dist_bray","8.0","16.02782217782217","","copresence","433->403","2","0.0|0.9999999999999998","","433->403","0.0","0.0","false","","433->403","2.0"
"correl_pearson|dist_bray","1.0","2.0","","copresence","433->408","2","0.9999252874878222|0.01207729","","433->408","0.0","0.0","false","","433->408","2.0"
"correl_pearson|dist_bray","64.0","79.30187969924816","","copresence","433->463","2","0.0","","433->463","0.0","0.0","false","","433->463","2.0"
"correl_pearson|dist_bray","2.0","2.3333333333333335","","copresence","433->468","2","0.0|0.08576998","","433->468","0.0","0.0","false","","433->468","2.0"
"correl_pearson|dist_bray","1.0","2.0","","copresence","433->469","2","0.0|0.00634249","","433->469","0.0","0.0","false","","433->469","2.0"
"correl_pearson|dist_bray","850.0","3310.194769765856","","copresence","389->384","2","0.04645477|0.9987456015670048","","389->384","0.0","0.0","false","","389->384","2.0"
"correl_pearson|dist_bray","8.0","32.61666666666666","","copresence","272->408","2","0.0|0.01207729","","272->408","0.0","0.0","false","","272->408","2.0"
"correl_pearson|dist_bray","387.0","1208.7504555164426","","copresence","272->430","2","0.0","","272->430","0.0","0.0","false","","272->430","2.0"
"correl_pearson|dist_bray","153.0","327.5122362239208","","copresence","272->468","2","0.0|0.08576998","","272->468","0.0","0.0","false","","272->468","2.0"
"correl_pearson|dist_bray","12.0","100.61666666666667","","copresence","272->469","2","0.0|0.00634249","","272->469","0.0","0.0","false","","272->469","2.0"
"correl_pearson|dist_bray","10.0","147.75","","copresence","272->474","2","0.0","","272->474","0.0","0.0","false","","272->474","2.0"
"correl_pearson|dist_bray","620.0","1374.6999273751644","","copresence","272->480","2","0.0","","272->480","0.0","0.0","false","","272->480","2.0"
"correl_pearson|dist_bray","52.0","939.9500000000002","","copresence","272->482","2","0.0|0.08349146","","272->482","0.0","0.0","false","","272->482","2.0"
"correl_pearson|dist_bray","361.0","1112.6640502988528","","copresence","272->491","2","0.0","","272->491","0.0","0.0","false","","272->491","2.0"
"correl_pearson|dist_bray","54.0","427.59194139194153","","copresence","272->363","2","0.0","","272->363","0.0","0.0","false","","272->363","2.0"
"correl_pearson|dist_bray","4.0","28.666666666666664","","copresence","272->370","2","0.0|0.06313131","","272->370","0.0","0.0","false","","272->370","2.0"
"correl_pearson|dist_bray","28.0","463.3250000000003","","copresence","272->374","2","0.0|0.04336735","","272->374","0.0","0.0","false","","272->374","2.0"
"correl_pearson|dist_bray","2.0","67.0","","copresence","482->469","2","0.08349146|0.9958234621232767","","482->469","0.0","0.0","false","","482->469","2.0"
"correl_pearson|dist_bray","14.0","163.42820512820515","","copresence","482->474","2","0.08349146|0.9958594205794195","","482->474","0.0","0.0","false","","482->474","2.0"
"correl_pearson|dist_bray","181.0","2739.7063492063508","","copresence","482->355","2","0.07090284|0.9959208396659989","","482->355","0.0","0.0","false","","482->355","2.0"
"correl_pearson|dist_bray","4.0","68.20289855072461","","copresence","482->370","2","0.9939230167634329|0.08349146","","482->370","0.0","0.0","false","","482->370","2.0"
"correl_pearson|dist_bray","31.0","349.69150016650013","","copresence","482->403","2","0.9958594205794222|0.08349146","","482->403","0.0","0.0","false","","482->403","2.0"
"correl_pearson|dist_bray","2.0","67.0","","copresence","482->408","2","0.9957549845137331|0.08349146","","482->408","0.0","0.0","false","","482->408","2.0"
"correl_pearson|dist_bray","422.0","1155.0995618234501","","copresence","476->510","2","0.0","","476->510","0.0","0.0","false","","476->510","2.0"
"correl_pearson|dist_bray","285.0","659.7822125118915","","copresence","476->511","2","0.0|0.07581227","","476->511","0.0","0.0","false","","476->511","2.0"
"correl_pearson|dist_bray","15.0","49.48710456210455","","copresence","476->403","2","0.0|0.9999999999999991","","476->403","0.0","0.0","false","","476->403","2.0"
"correl_pearson|dist_bray","1.0","8.0","","copresence","476->408","2","0.9999252874878171|0.01207729","","476->408","0.0","0.0","false","","476->408","2.0"
"correl_pearson|dist_bray","166.0","332.80782828021347","","copresence","476->463","2","0.0|0.9999999999999987","","476->463","0.0","0.0","false","","476->463","2.0"
"correl_pearson|dist_bray","1.0","8.0","","copresence","476->468","2","0.9956095562401882|0.08576998","","476->468","0.0","0.0","false","","476->468","2.0"
"correl_pearson|dist_bray","1.0","8.0","","copresence","476->469","2","0.9999796366801909|0.00634249","","476->469","0.0","0.0","false","","476->469","2.0"
"correl_pearson|dist_bray","5.0","20.833333333333336","","copresence","476->474","2","0.0|1.0","","476->474","0.0","0.0","false","","476->474","2.0"
"correl_pearson|dist_bray","39.0","148.49643426748688","","copresence","476->302","2","0.0|0.9999999999999959","","476->302","0.0","0.0","false","","476->302","2.0"
"correl_pearson|dist_bray","122.0","420.1583197504251","","copresence","476->362","2","0.999905147450939|0.01358696","","476->362","0.0","0.0","false","","476->362","2.0"
"correl_pearson|dist_bray","9.0","42.27857142857146","","copresence","476->363","2","0.0|0.9999999999999993","","476->363","0.0","0.0","false","","476->363","2.0"
"correl_pearson|dist_bray","3.0","9.202898550724639","","copresence","476->370","2","0.9982217366955277|0.06313131","","476->370","0.0","0.0","false","","476->370","2.0"
"correl_pearson|dist_bray","1.0","4.0","","copresence","380->477","2","0.0|0.08638743","","380->477","0.0","0.0","false","","380->477","2.0"
"correl_pearson|dist_bray","1.0","4.0","","copresence","380->415","2","0.0|0.08638743","","380->415","0.0","0.0","false","","380->415","2.0"
"correl_pearson|dist_bray","6.0","202.5","","copresence","322->408","2","0.0|0.01207729","","322->408","0.0","0.0","false","","322->408","2.0"
"correl_pearson|dist_bray","21.0","187.6250417710944","","copresence","322->432","2","0.0","","322->432","0.0","0.0","false","","322->432","2.0"
"correl_pearson|dist_bray","9.0","215.35357142857148","","copresence","322->469","2","0.0|0.00634249","","322->469","0.0","0.0","false","","322->469","2.0"
"correl_pearson|dist_bray","8.0","123.61630036630015","","copresence","322->474","2","0.0","","322->474","0.0","0.0","false","","322->474","2.0"
"correl_pearson|dist_bray","14.0","136.79004329004331","","copresence","322->483","2","0.0","","322->483","0.0","0.0","false","","322->483","2.0"
"correl_pearson|dist_bray","3.0","78.20289855072468","","copresence","322->370","2","0.0|0.06313131","","322->370","0.0","0.0","false","","322->370","2.0"
"correl_pearson|dist_bray","3.0","8.0","","copresence","89->493","2","0.0|0.06328588","","89->493","0.0","0.0","false","","89->493","2.0"
"correl_pearson|dist_bray","4.0","84.20289855072467","","copresence","487->370","2","0.9981507017867273|0.06313131","","487->370","0.0","0.0","false","","487->370","2.0"
"correl_pearson|dist_bray","26.0","577.2666666666671","","copresence","487->266","2","0.09985801|0.9936130366942084","","487->266","0.0","0.0","false","","487->266","2.0"
"correl_pearson|dist_bray","21.0","318.2653096903099","","copresence","487->403","2","0.9999475229336587|0.01014199","","487->403","0.0","0.0","false","","487->403","2.0"
"correl_pearson|dist_bray","2.0","82.99999999999999","","copresence","487->408","2","0.999869429831356|0.01207729","","487->408","0.0","0.0","false","","487->408","2.0"
"correl_pearson|dist_bray","11.0","282.2888888888887","","copresence","487->432","2","0.9999475229336607|0.01014199","","487->432","0.0","0.0","false","","487->432","2.0"
"correl_pearson|dist_bray","2.0","83.5","","copresence","487->469","2","0.9999253937114281|0.01014199","","487->469","0.0","0.0","false","","487->469","2.0"
"correl_pearson|dist_bray","12.0","166.39487179487156","","copresence","487->474","2","0.9999475229336593|0.01014199","","487->474","0.0","0.0","false","","487->474","2.0"
"correl_pearson|dist_bray","4.0","167.0","","copresence","487->482","2","0.9957819905279688|0.08349146","","487->482","0.0","0.0","false","","487->482","2.0"
"correl_pearson|dist_bray","9.0","209.64285714285708","","copresence","487->483","2","0.9999475229336584|0.01014199","","487->483","0.0","0.0","false","","487->483","2.0"
"correl_pearson|dist_bray","12.0","356.1666666666667","","copresence","487->322","2","0.9999475229336579|0.01014199","","487->322","0.0","0.0","false","","487->322","2.0"
"correl_pearson|dist_bray","3.0","85.20289855072468","","copresence","497->370","2","0.9982217366955297|0.06313131","","497->370","0.0","0.0","false","","497->370","2.0"
"correl_pearson|dist_bray","2.0","111.99999999999987","","copresence","497->374","2","0.9989722881044766|0.04336735","","497->374","0.0","0.0","false","","497->374","2.0"
"correl_pearson|dist_bray","265.0","5062.688975326377","","copresence","497->384","2","0.9999460402377918|0.01028278","","497->384","0.0","0.0","false","","497->384","2.0"
"correl_pearson|dist_bray","10.0","279.71476023976015","","copresence","497->403","2","0.0|0.9999999999999999","","497->403","0.0","0.0","false","","497->403","2.0"
"correl_pearson|dist_bray","1.0","84.0","","copresence","497->408","2","0.9999252874878172|0.01207729","","497->408","0.0","0.0","false","","497->408","2.0"
"correl_pearson|dist_bray","1.0","84.0","","copresence","497->469","2","0.9999796366801909|0.00634249","","497->469","0.0","0.0","false","","497->469","2.0"
"correl_pearson|dist_bray","3.0","196.00000000000017","","copresence","497->482","2","0.9958594205794188|0.08349146","","497->482","0.0","0.0","false","","497->482","2.0"
"correl_pearson|dist_bray","6.0","405.9999999999996","","copresence","497->487","2","0.9999475229336602|0.01014199","","497->487","0.0","0.0","false","","497->487","2.0"
"correl_pearson|dist_bray","40.0","251.37765877397422","","copresence","245->389","2","0.0|0.04645477","","245->389","0.0","0.0","false","","245->389","2.0"
"correl_pearson|dist_bray","1.0","79.0","","copresence","245->208","2","0.9991737042503023|0.05429864","","245->208","0.0","0.0","false","","245->208","2.0"
"correl_pearson|dist_bray","11.0","492.06666666666587","","copresence","245->235","2","0.0|0.9999999999999989","","245->235","0.0","0.0","false","","245->235","2.0"
"correl_pearson|dist_bray","3.0","91.16666666666667","","copresence","245->254","2","0.0","","245->254","0.0","0.0","false","","245->254","2.0"
"correl_pearson|dist_bray","3.0","106.64999999999986","","copresence","245->294","2","0.0|0.01666667","","245->294","0.0","0.0","false","","245->294","2.0"
"correl_pearson|dist_bray","6.0","189.78888888888923","","copresence","245->299","2","0.0|0.0228013","","245->299","0.0","0.0","false","","245->299","2.0"
"correl_pearson|dist_bray","2.0","90.16666666666673","","copresence","245->403","2","0.0","","245->403","0.0","0.0","false","","245->403","2.0"
"correl_pearson|dist_bray","2.0","82.5","","copresence","245->408","2","0.0|0.01207729","","245->408","0.0","0.0","false","","245->408","2.0"
"correl_pearson|dist_bray","5.0","88.62287581699348","","copresence","245->427","2","0.0","","245->427","0.0","0.0","false","","245->427","2.0"
"correl_pearson|dist_bray","257.0","2760.829330903016","","copresence","245->449","2","0.0|0.09638554","","245->449","0.0","0.0","false","","245->449","2.0"
"correl_pearson|dist_bray","110.0","1024.2676894450592","","copresence","245->463","2","0.0","","245->463","0.0","0.0","false","","245->463","2.0"
"correl_pearson|dist_bray","3.0","106.00000000000004","","copresence","245->468","2","0.0|0.08576998","","245->468","0.0","0.0","false","","245->468","2.0"
"correl_pearson|dist_bray","5.0","93.92499999999987","","copresence","245->469","2","0.0|0.00634249","","245->469","0.0","0.0","false","","245->469","2.0"
"correl_pearson|dist_bray","3.0","95.57142857142856","","copresence","245->474","2","0.0","","245->474","0.0","0.0","false","","245->474","2.0"
"correl_pearson|dist_bray","16.0","232.29047619047634","","copresence","245->482","2","0.0|0.08349146","","245->482","0.0","0.0","false","","245->482","2.0"
"correl_pearson|dist_bray","8.0","99.4593073593073","","copresence","245->483","2","0.0","","245->483","0.0","0.0","false","","245->483","2.0"
"correl_pearson|dist_bray","13.0","173.15873015873018","","copresence","245->487","2","0.0|0.01014199","","245->487","0.0","0.0","false","","245->487","2.0"
"correl_pearson|dist_bray","50.0","400.75687955319546","","copresence","245->497","2","0.0","","245->497","0.0","0.0","false","","245->497","2.0"
"correl_pearson|dist_bray","52.0","311.0812516596152","","copresence","245->498","2","0.0|0.04952381","","245->498","0.0","0.0","false","","245->498","2.0"
"correl_pearson|dist_bray","4.0","95.72222222222226","","copresence","245->322","2","0.0","","245->322","0.0","0.0","false","","245->322","2.0"
"correl_pearson|dist_bray","40.0","256.9546207009364","","copresence","245->327","2","0.0|0.04927536","","245->327","0.0","0.0","false","","245->327","2.0"
"correl_pearson|dist_bray","43.0","275.6155555993714","","copresence","245->350","2","0.0|0.025","","245->350","0.0","0.0","false","","245->350","2.0"
"correl_pearson|dist_bray","46.0","352.49342926079754","","copresence","245->351","2","0.0","","245->351","0.0","0.0","false","","245->351","2.0"
"correl_pearson|dist_bray","3.0","82.83333333333326","","copresence","245->370","2","0.0|0.06313131","","245->370","0.0","0.0","false","","245->370","2.0"
"correl_pearson|dist_bray","2.0","84.60000000000008","","copresence","245->374","2","0.0|0.04336735","","245->374","0.0","0.0","false","","245->374","2.0"
"correl_pearson|dist_bray","37.0","245.37261130682168","","copresence","297->389","2","0.0|0.04645477","","297->389","0.0","0.0","false","","297->389","2.0"
"correl_pearson|dist_bray","115.0","1138.9798283587752","","copresence","297->511","2","0.0|0.07581227","","297->511","0.0","0.0","false","","297->511","2.0"
"correl_pearson|dist_bray","3.0","100.0","","copresence","297->208","2","0.999173704250308|0.05429864","","297->208","0.0","0.0","false","","297->208","2.0"
"correl_pearson|dist_bray","2.0","80.99999999999994","","copresence","297->254","2","0.0|0.9999999999999992","","297->254","0.0","0.0","false","","297->254","2.0"
"correl_pearson|dist_bray","6.0","135.04273504273525","","copresence","297->294","2","0.01666667|0.9998563654080521","","297->294","0.0","0.0","false","","297->294","2.0"
"correl_pearson|dist_bray","3.0","89.65384615384632","","copresence","297->408","2","0.0|0.01207729","","297->408","0.0","0.0","false","","297->408","2.0"
"correl_pearson|dist_bray","12.0","201.26602564102578","","copresence","297->430","2","0.0","","297->430","0.0","0.0","false","","297->430","2.0"
"correl_pearson|dist_bray","194.0","1786.7313879103378","","copresence","297->449","2","0.0|0.09638554","","297->449","0.0","0.0","false","","297->449","2.0"
"correl_pearson|dist_bray","43.0","335.97222280643314","","copresence","297->455","2","0.0","","297->455","0.0","0.0","false","","297->455","2.0"
"correl_pearson|dist_bray","6.0","120.30769230769229","","copresence","297->468","2","0.0|0.08576998","","297->468","0.0","0.0","false","","297->468","2.0"
"correl_pearson|dist_bray","4.0","91.17884615384607","","copresence","297->469","2","0.0|0.00634249","","297->469","0.0","0.0","false","","297->469","2.0"
"correl_pearson|dist_bray","10.0","190.79578754578793","","copresence","297->482","2","0.0|0.08349146","","297->482","0.0","0.0","false","","297->482","2.0"
"correl_pearson|dist_bray","11.0","146.29261294261312","","copresence","297->487","2","0.0|0.01014199","","297->487","0.0","0.0","false","","297->487","2.0"
"correl_pearson|dist_bray","9.0","149.14102564102555","","copresence","297->491","2","0.0","","297->491","0.0","0.0","false","","297->491","2.0"
"correl_pearson|dist_bray","45.0","308.5651067743171","","copresence","297->498","2","0.0|0.04952381","","297->498","0.0","0.0","false","","297->498","2.0"
"correl_pearson|dist_bray","6.0","110.5316239316242","","copresence","297->322","2","0.0","","297->322","0.0","0.0","false","","297->322","2.0"
"correl_pearson|dist_bray","40.0","278.09230827651874","","copresence","297->327","2","0.0|0.04927536","","297->327","0.0","0.0","false","","297->327","2.0"
"correl_pearson|dist_bray","47.0","366.24042266213337","","copresence","297->350","2","0.0|0.025","","297->350","0.0","0.0","false","","297->350","2.0"
"correl_pearson|dist_bray","3.0","83.83333333333326","","copresence","297->370","2","0.0|0.06313131","","297->370","0.0","0.0","false","","297->370","2.0"
"correl_pearson|dist_bray","4.0","97.90769230769217","","copresence","297->374","2","0.0|0.04336735","","297->374","0.0","0.0","false","","297->374","2.0"
"correl_pearson|dist_bray","15.0","368.5775335775337","","copresence","297->378","2","0.0|0.0911271","","297->378","0.0","0.0","false","","297->378","2.0"
"correl_pearson|dist_bray","308.0","2562.1193599947455","","copresence","424->511","2","0.0|0.07581227","","424->511","0.0","0.0","false","","424->511","2.0"
"correl_pearson|dist_bray","7.0","99.24393939393934","","copresence","424->403","2","0.0|0.9999999999999998","","424->403","0.0","0.0","false","","424->403","2.0"
"correl_pearson|dist_bray","1.0","66.0","","copresence","424->408","2","0.9999252874878191|0.01207729","","424->408","0.0","0.0","false","","424->408","2.0"
"correl_pearson|dist_bray","4.0","167.1999999999999","","copresence","424->430","2","0.0","","424->430","0.0","0.0","false","","424->430","2.0"
"correl_pearson|dist_bray","186.0","1301.6226437181817","","copresence","424->463","2","0.0","","424->463","0.0","0.0","false","","424->463","2.0"
"correl_pearson|dist_bray","2.0","79.2000000000001","","copresence","424->468","2","0.0|0.08576998","","424->468","0.0","0.0","false","","424->468","2.0"
"correl_pearson|dist_bray","1.0","66.0","","copresence","424->469","2","0.0|0.00634249","","424->469","0.0","0.0","false","","424->469","2.0"
"correl_pearson|dist_bray","3.0","145.20000000000002","","copresence","424->482","2","0.0|0.08349146","","424->482","0.0","0.0","false","","424->482","2.0"
"correl_pearson|dist_bray","20.0","239.41117021276597","","copresence","424->302","2","0.0|0.9999999999999989","","424->302","0.0","0.0","false","","424->302","2.0"
"correl_pearson|dist_bray","3.0","145.20000000000002","","copresence","424->310","2","0.0|0.9999999999999999","","424->310","0.0","0.0","false","","424->310","2.0"
"correl_pearson|dist_bray","2.0","66.33333333333333","","copresence","424->370","2","0.9982217366955279|0.06313131","","424->370","0.0","0.0","false","","424->370","2.0"
"correl_pearson|dist_bray","2.0","79.2000000000001","","copresence","424->374","2","0.9989722881044765|0.04336735","","424->374","0.0","0.0","false","","424->374","2.0"
"correl_pearson|dist_bray","25.0","270.664814433932","","copresence","302->208","2","0.9991737042503029|0.05429864","","302->208","0.0","0.0","false","","302->208","2.0"
"correl_pearson|dist_bray","60.0","1369.5787545787555","","copresence","302->254","2","0.0|0.9999999999999969","","302->254","0.0","0.0","false","","302->254","2.0"
"correl_pearson|dist_bray","234.0","1746.9033077119404","","copresence","302->294","2","0.01666667|0.9998563654080468","","302->294","0.0","0.0","false","","302->294","2.0"
"correl_pearson|dist_bray","463.0","3195.3419982611576","","copresence","302->299","2","0.9998418447003562|0.0228013","","302->299","0.0","0.0","false","","302->299","2.0"
"correl_pearson|dist_bray","24.0","168.53253968253952","","copresence","332->310","2","0.0|0.9999999999999958","","332->310","0.0","0.0","false","","332->310","2.0"
"correl_pearson|dist_bray","3.0","70.8214285714286","","copresence","332->322","2","0.0|0.9999999999999974","","332->322","0.0","0.0","false","","332->322","2.0"
"correl_pearson|dist_bray","3.0","80.84999999999991","","copresence","332->327","2","0.04927536|0.9986568357634656","","332->327","0.0","0.0","false","","332->327","2.0"
"correl_pearson|dist_bray","283.0","1556.3446463243533","","copresence","332->362","2","0.0|0.01358696","","332->362","0.0","0.0","false","","332->362","2.0"
"correl_pearson|dist_bray","2.0","63.869565217391255","","copresence","332->370","2","0.0|0.06313131","","332->370","0.0","0.0","false","","332->370","2.0"
"correl_pearson|dist_bray","3.0","73.09615384615378","","copresence","332->374","2","0.0|0.04336735","","332->374","0.0","0.0","false","","332->374","2.0"
"correl_pearson|dist_bray","13.0","133.1012820512819","","copresence","332->378","2","0.0|0.0911271","","332->378","0.0","0.0","false","","332->378","2.0"
"correl_pearson|dist_bray","39.0","890.959139784945","","copresence","332->384","2","0.0|0.01028278","","332->384","0.0","0.0","false","","332->384","2.0"
"correl_pearson|dist_bray","2.0","75.6000000000001","","copresence","332->208","2","0.9991737042503027|0.05429864","","332->208","0.0","0.0","false","","332->208","2.0"
"correl_pearson|dist_bray","4.0","94.86666666666665","","copresence","332->221","2","0.0|0.9999999999999983","","332->221","0.0","0.0","false","","332->221","2.0"
"correl_pearson|dist_bray","6.0","219.44999999999968","","copresence","332->281","2","0.0|0.9999999999999953","","332->281","0.0","0.0","false","","332->281","2.0"
"correl_pearson|dist_bray","3.0","69.04615384615389","","copresence","332->408","2","0.0|0.01207729","","332->408","0.0","0.0","false","","332->408","2.0"
"correl_pearson|dist_bray","45.0","252.86219683548333","","copresence","332->430","2","0.0","","332->430","0.0","0.0","false","","332->430","2.0"
"correl_pearson|dist_bray","3.0","66.66666666666664","","copresence","332->432","2","0.0","","332->432","0.0","0.0","false","","332->432","2.0"
"correl_pearson|dist_bray","13.0","112.81946386946397","","copresence","332->468","2","0.0|0.08576998","","332->468","0.0","0.0","false","","332->468","2.0"
"correl_pearson|dist_bray","3.0","69.04615384615389","","copresence","332->469","2","0.0|0.00634249","","332->469","0.0","0.0","false","","332->469","2.0"
"correl_pearson|dist_bray","143.0","628.9129211276669","","copresence","332->476","2","0.0","","332->476","0.0","0.0","false","","332->476","2.0"
"correl_pearson|dist_bray","110.0","484.58815402907203","","copresence","332->480","2","0.0","","332->480","0.0","0.0","false","","332->480","2.0"
"correl_pearson|dist_bray","14.0","153.55069930069925","","copresence","332->482","2","0.0|0.08349146","","332->482","0.0","0.0","false","","332->482","2.0"
"correl_pearson|dist_bray","3.0","66.94285714285712","","copresence","332->483","2","0.0","","332->483","0.0","0.0","false","","332->483","2.0"
"correl_pearson|dist_bray","11.0","118.8739316239316","","copresence","332->487","2","0.0|0.01014199","","332->487","0.0","0.0","false","","332->487","2.0"
"correl_pearson|dist_bray","51.0","277.33118293710146","","copresence","332->491","2","0.0","","332->491","0.0","0.0","false","","332->491","2.0"
"correl_pearson|dist_bray","5.0","104.446153846154","","copresence","332->498","2","0.0|0.04952381","","332->498","0.0","0.0","false","","332->498","2.0"
"correl_pearson|dist_bray","27.0","253.50790043290047","","copresence","332->302","2","0.0|0.9999999999999996","","332->302","0.0","0.0","false","","332->302","2.0"
"correl_pearson|dist_bray","50.0","570.9843282448549","","copresence","511->322","2","0.07581227|0.9986509401971189","","511->322","0.0","0.0","false","","511->322","2.0"
"correl_pearson|dist_bray","91.0","733.9622087321768","","copresence","511->327","2","0.9978185398836312|0.06498195","","511->327","0.0","0.0","false","","511->327","2.0"
"correl_pearson|dist_bray","160.0","1909.4424784624437","","copresence","511->350","2","0.9986224124583077|0.06498195","","511->350","0.0","0.0","false","","511->350","2.0"
"correl_pearson|dist_bray","115.0","1080.7766851913905","","copresence","511->351","2","0.07581227|0.9986509401971182","","511->351","0.0","0.0","false","","511->351","2.0"
"correl_pearson|dist_bray","2.0","80.0","","copresence","511->370","2","0.9970987708229622|0.06823652","","511->370","0.0","0.0","false","","511->370","2.0"
"correl_pearson|dist_bray","25.0","322.4226190476192","","copresence","511->374","2","0.07581227|0.9975240794644501","","511->374","0.0","0.0","false","","511->374","2.0"
"correl_pearson|dist_bray","677.0","4010.6663585594315","","copresence","511->384","2","0.07581227|0.998574011049347","","511->384","0.0","0.0","false","","511->384","2.0"
"correl_pearson|dist_bray","46.0","548.5106060606058","","copresence","511->389","2","0.07581227|0.9973576796967429","","511->389","0.0","0.0","false","","511->389","2.0"
"correl_pearson|dist_bray","24.0","224.68638306138317","","copresence","511->208","2","0.9976983614537855|0.07581227","","511->208","0.0","0.0","false","","511->208","2.0"
"correl_pearson|dist_bray","2263.0","11328.790136251635","","copresence","511->232","2","0.07581227|0.9986509401971196","","511->232","0.0","0.0","false","","511->232","2.0"
"correl_pearson|dist_bray","18.0","333.0630952380955","","copresence","511->254","2","0.9986509401971223|0.07581227","","511->254","0.0","0.0","false","","511->254","2.0"
"correl_pearson|dist_bray","87.0","560.8933442633127","","copresence","511->294","2","0.07581227|0.9984699062589347","","511->294","0.0","0.0","false","","511->294","2.0"
"correl_pearson|dist_bray","109.0","1252.2912685612362","","copresence","511->455","2","0.9986509401971202|0.07581227","","511->455","0.0","0.0","false","","511->455","2.0"
"correl_pearson|dist_bray","74.0","1088.3072510822517","","copresence","511->456","2","0.07581227|0.9986509401971233","","511->456","0.0","0.0","false","","511->456","2.0"
"correl_pearson|dist_bray","13.0","164.37023809523814","","copresence","491->254","2","0.0|0.9999999999999994","","491->254","0.0","0.0","false","","491->254","2.0"
"correl_pearson|dist_bray","21.0","157.1351814851816","","copresence","491->403","2","0.0|0.9999999999999991","","491->403","0.0","0.0","false","","491->403","2.0"
"correl_pearson|dist_bray","1.0","75.0","","copresence","491->408","2","0.9999252874878182|0.01207729","","491->408","0.0","0.0","false","","491->408","2.0"
"correl_pearson|dist_bray","403.0","2024.4030505142218","","copresence","491->463","2","0.0|0.9999999999999992","","491->463","0.0","0.0","false","","491->463","2.0"
"correl_pearson|dist_bray","1.0","75.0","","copresence","491->468","2","0.9956095562401893|0.08576998","","491->468","0.0","0.0","false","","491->468","2.0"
"correl_pearson|dist_bray","1.0","75.0","","copresence","491->469","2","0.00634249|0.9999796366801904","","491->469","0.0","0.0","false","","491->469","2.0"
"correl_pearson|dist_bray","7.0","100.29487179487172","","copresence","491->474","2","0.0|0.9999999999999989","","491->474","0.0","0.0","false","","491->474","2.0"
"correl_pearson|dist_bray","2.0","150.0","","copresence","491->482","2","0.08349146|0.9958594205794209","","491->482","0.0","0.0","false","","491->482","2.0"
"correl_pearson|dist_bray","9.0","110.94285714285698","","copresence","491->483","2","0.0|0.9999999999999994","","491->483","0.0","0.0","false","","491->483","2.0"
"correl_pearson|dist_bray","2.0","75.33333333333326","","copresence","491->370","2","0.99822173669553|0.06313131","","491->370","0.0","0.0","false","","491->370","2.0"
"correl_pearson|dist_bray","1.0","75.0","","copresence","491->374","2","0.998972288104477|0.04336735","","491->374","0.0","0.0","false","","491->374","2.0"
"correl_pearson|dist_bray","655.0","3955.8741995391383","","copresence","491->511","2","0.0|0.07581227","","491->511","0.0","0.0","false","","491->511","2.0"
"correl_pearson|dist_bray","22.0","168.26657231657234","","copresence","378->403","2","0.0|0.0911271","","378->403","0.0","0.0","false","","378->403","2.0"
"correl_pearson|dist_bray","3.0","75.96923076923083","","copresence","378->408","2","0.0|0.0911271","","378->408","0.0","0.0","false","","378->408","2.0"
"correl_pearson|dist_bray","44.0","607.3585643568506","","copresence","378->430","2","0.0|0.0911271","","378->430","0.0","0.0","false","","378->430","2.0"
"correl_pearson|dist_bray","16.0","178.61311612364244","","copresence","378->432","2","0.0|0.0911271","","378->432","0.0","0.0","false","","378->432","2.0"
"correl_pearson|dist_bray","359.0","3459.097347432941","","copresence","378->463","2","0.0|0.0911271","","378->463","0.0","0.0","false","","378->463","2.0"
"correl_pearson|dist_bray","5.0","104.00865800865792","","copresence","378->468","2","0.0|0.05515588","","378->468","0.0","0.0","false","","378->468","2.0"
"correl_pearson|dist_bray","6.0","87.7916666666667","","copresence","378->469","2","0.0|0.0911271","","378->469","0.0","0.0","false","","378->469","2.0"
"correl_pearson|dist_bray","11.0","113.19963369963361","","copresence","378->474","2","0.0|0.0911271","","378->474","0.0","0.0","false","","378->474","2.0"
"correl_pearson|dist_bray","24.0","233.8505772005773","","copresence","378->482","2","0.0|0.05755396","","378->482","0.0","0.0","false","","378->482","2.0"
"correl_pearson|dist_bray","14.0","123.26645021645012","","copresence","378->483","2","0.0|0.0911271","","378->483","0.0","0.0","false","","378->483","2.0"
"correl_pearson|dist_bray","48.0","599.0108837918016","","copresence","378->491","2","0.0|0.0911271","","378->491","0.0","0.0","false","","378->491","2.0"
"correl_pearson|dist_bray","54.0","594.8281976297931","","copresence","378->302","2","0.9983377303613429|0.0911271","","378->302","0.0","0.0","false","","378->302","2.0"
