"abundance","ASV","ASVNumber","AverageShortestPathLength","Betweenness Dir","BetweennessCentrality","Bridging Dir","Centroid Dir","Class","Closeness Dir","ClosenessCentrality","ClusteringCoefficient","degree","Eccentricity","EdgeCount","EigenVector Dir","Family","Genus","Indegree","IsSingleNode","Kingdom","Label","MCODE::Clusters (1)","MCODE::Node Status (1)","MCODE::Score (1)","name","negdegree","NeighborhoodConnectivity","Order","oriID","Outdegree","PartnerOfMultiEdgedNodePairs","Phylum","posdegree","Radiality Dir","samplecount","selected","SelfLoops","shared name","Stress","unknowndegree"
"660.0","ca5dbe655438b249d51eb24dec7355e8","659","1.0","0.7833333333333333","0.002967695987529891","0.11661138800517103","-2.0","Sordariomycetes","2.0","1.0","0.2708333333333333","16","1","16","-1.4701506646082383E-10","Nectriaceae","Fusarium","14","false","Fungi","659","Cluster 1","Clustered","7.288888888888889","659","0","41.5625","Hypocreales","659","2","0","Ascomycota","16","4.880429477794046E-4","1","true","0","659","522","0"
"671.0","cf87f273dacc01484ab0f7f596065daf","670","2.282828282828283","52.976255701642714","0.1771688907965676","4.764105600280827","-99.0","Sordariomycetes","51.416666666666686","0.43805309734513276","0.22894736842105262","20","4","20","-5.22674607570399E-9","Diatrypaceae","Eutypella","3","false","Fungi","670","","Unclustered","4.529411764705882","670","0","42.05","Xylariales","670","17","0","Ascomycota","20","5.001041883725773E-4","1","true","0","670","41418","0"
"672.0","cfb123bfc1ed62681e4eb90ce1cca26e","671","3.7474747474747474","115.05677752781162","0.42472664362875456","3.250260624782026","-99.0","Ascomycota","28.716666666666647","0.2668463611859838","0.22688477951635846","38","5","38","-4.7373309243835646E-11","Ascomycota","Ascomycota","36","false","Fungi","671","Cluster 1","Clustered","8.555555555555555","671","0","44.21052631578947","Ascomycota","671","2","0","Ascomycota","38","4.944905511097189E-4","1","true","0","671","217734","0"
"539.0","945309eea8fc34ff0a07baec45c71ce6","519","3.3636363636363638","367.71813647419793","1.2894793648456884","3.074682926106259","-99.0","Dothideomycetes","35.83333333333333","0.2972972972972973","0.1560021152829191","62","5","62","4.99116799481459E-11","Didymellaceae","Didymellaceae","53","false","Fungi","519","Cluster 3","Clustered","7.089430894308943","519","0","36.596774193548384","Pleosporales","519","9","0","Ascomycota","62","4.962368703994702E-4","2","true","0","519","349049","0"
"436.0","75810bc4726401ba1588f81b5ae0dd62","435","3.4646464646464645","11.53397421591338","0.03879789893242693","0.6576502146559833","-99.0","Sordariomycetes","40.01666666666669","0.2886297376093295","0.2923280423280423","28","6","28","-7.196077787858084E-10","Sporocadaceae","Immersidiscosia","14","false","Fungi","435","Cluster 1","Clustered","8.478260869565219","435","0","48.57142857142857","Xylariales","435","14","0","Ascomycota","28","4.97269163510389E-4","1","true","0","435","18862","0"
"740.0","d0dad94f63bbf3781e9a7c93a3425674","675","1.7431192660550459","126.28014051976123","0.3109144311523597","2.321092711306848","-109.0","Dothideomycetes","70.91666666666667","0.5736842105263158","0.13397435897435897","40","4","40","-0.005221471127471372","Pleosporales","Pleosporales","5","false","Fungi","675","","Unclustered","3.5270935960591134","675","0","35.075","Pleosporales","675","35","0","Ascomycota","40","5.050292496107066E-4","4","true","0","675","41037","0"
"716.0","a6166642364bb7a456731c0a660a304b","564","1.5714285714285714","5.0","0.011892284124808514","0.8275862068965518","-7.0","Dothideomycetes","5.333333333333333","0.6363636363636364","0.1","5","3","5","-3913.38859788395","Phaeosphaeriaceae","Neostagonospora","1","false","Fungi","564","Cluster 19","Clustered","1.2","564","0","5.2","Pleosporales","564","4","0","Ascomycota","5","4.888381945576014E-4","2","true","0","564","354","0"
"306.0","0f189069cf00714aa60cda5465d840ad","202","1.2857142857142858","6.5","0.0292469563815206","0.44192634560906513","-7.0","Dothideomycetes","6.0","0.7777777777777777","0.16666666666666666","7","2","7","93.46913616662759","Pleosporaceae","Alternaria","2","false","Fungi","202","Cluster 4","Clustered","2.7","202","0","4.285714285714286","Pleosporales","202","5","0","Ascomycota","7","4.889975550122249E-4","2","true","0","202","928","0"
"1280.0","8cee64776765f1349e5625999b02242e","490","0.0","0.0","0.0","0.0","0.0","Agaricomycetes","0.0","0.0","0.5","2","0","2","-5.3651641124065984E-11","Cyphellaceae","Cyphellaceae","2","false","Fungi","490","Cluster 14","Clustered","2.0","490","0","2.5","Agaricales","490","0","0","Basidiomycota","2","4.8756704046806434E-4","2","true","0","490","0","0"
"728.0","1aca7570e6ee6061e6b31bc3ee8ac9ee","238","1.0","0.0","0.0","0.0","-2.0","Dothideomycetes","2.0","1.0","0.5","2","1","2","593.4302880947055","Cladosporiaceae","Cladosporium","0","false","Fungi","238","Cluster 14","Clustered","2.0","238","0","2.5","Capnodiales","238","2","0","Ascomycota","2","4.880429477794046E-4","2","true","0","238","0","0"
"482.0","89758f660f899ba6b232c21c4320d205","481","4.707070707070707","4.154446353440162","0.01245729947820087","0.20263635218695483","-99.0","Basidiomycota","23.01666666666665","0.2124463519313305","0.22783251231527094","29","6","29","-4.7815005895074254E-11","Basidiomycota","Basidiomycota","27","false","Fungi","481","Cluster 3","Clustered","7.094202898550725","481","0","44.96551724137931","Basidiomycota","481","2","0","Basidiomycota","29","4.931006993811591E-4","1","true","0","481","3376","0"
"216.0","1463771627e213c9b297bd9b0cd69652","215","3.0","94.93442423353328","0.4241729126668059","3.858473424605594","-99.0","Dothideomycetes","43.85000000000001","0.3333333333333333","0.17857142857142858","28","5","28","3.7212462410154055E-11","Phaeosphaeriaceae","Neosetophoma","10","false","Fungi","215","Cluster 3","Clustered","6.666666666666667","215","0","37.607142857142854","Pleosporales","215","18","0","Ascomycota","28","4.982188675485139E-4","1","true","0","215","132766","0"
"562.0","9cc079e202ca88e382e3f5a800a69dc2","545","2.414141414141414","374.72704777484614","1.056092076356144","3.1590764518643355","-99.0","Dothideomycetes","58.85000000000003","0.41422594142259417","0.18439509059029807","59","5","59","-4.3615201744451544E-10","Botryosphaeriaceae","Neofusicoccum","20","false","Fungi","545","Cluster 1","Clustered","9.012775842044135","545","0","40.74576271186441","Botryosphaeriales","545","39","0","Ascomycota","59","5.01970233165173E-4","2","true","0","545","220211","0"
"658.0","b08a6d405335c40dabb1ad9d1962a7ae","594","3.191919191919192","135.14277793052557","0.587811335462973","1.3113769333654475","-99.0","Dothideomycetes","39.83333333333335","0.31329113924050633","0.19781420765027322","61","5","61","-2.6648886270911175E-10","Massarinaceae","Semifissispora","47","false","Fungi","594","Cluster 1","Clustered","8.277939042089985","594","0","40.91803278688525","Pleosporales","594","14","0","Ascomycota","61","4.972238335957566E-4","2","true","0","594","243102","0"
"597.0","b0ade2f8698d85f8bbf823d29e8e996f","596","4.747474747474747","1.757357185298362","0.005928086066370916","0.04581705538976084","-99.0","Dothideomycetes","22.21666666666665","0.21063829787234042","0.19444444444444445","37","6","37","-1.5755159295850997E-11","Dissoconiaceae","Dissoconium","36","false","Fungi","596","Cluster 3","Clustered","7.134057971014492","596","0","41.945945945945944","Capnodiales","596","1","0","Ascomycota","37","4.929062574449384E-4","1","true","0","596","1508","0"
"683.0","d3b6d627f63463264786cf9afff3f480","682","0.0","0.0","0.0","0.0","0.0","Dothideomycetes","0.0","0.0","0.18620689655172415","30","0","30","5.7414202111087966E-11","Didymosphaeriaceae","Paraphaeosphaeria","30","false","Fungi","682","Cluster 3","Clustered","6.824999999999999","682","0","43.4","Pleosporales","682","0","0","Ascomycota","30","4.8756704046806434E-4","1","true","0","682","0","0"
"739.0","a8f3add03ccffed53f5fac27587093ea","571","1.8","1.5","0.008163347577199064","0.8316831683168318","-5.0","Ustilaginomycetes","3.0","0.5555555555555556","0.16666666666666666","3","2","3","3302.4182668814715","Ustilaginaceae","Farysia","2","false","Fungi","571","","Unclustered","2.0","571","0","6.0","Ustilaginales","571","1","0","Basidiomycota","3","4.8828125E-4","2","true","0","571","405","0"
"577.0","6cf39736ac1f676d72f985394c6685c6","419","1.75","0.0","0.0","0.0","-16.0","Dothideomycetes","11.416666666666668","0.5714285714285714","0.125","8","4","8","22777.01342756294","Didymosphaeriaceae","Pseudopithomyces","0","false","Fungi","419","Cluster 4","Clustered","2.7","419","0","4.0","Pleosporales","419","8","0","Ascomycota","8","4.902962206332993E-4","3","true","0","419","0","0"
"192.0","0d18d5ac6e3c5bddf1a50d25e974f68f","191","2.4444444444444446","318.42160726717526","1.0317238085263691","5.106053413785852","-99.0","Sordariomycetes","56.76666666666667","0.40909090909090906","0.16717171717171717","45","5","45","-7.20636224921105E-10","Stachybotryaceae","Albifimbria","11","false","Fungi","191","Cluster 3","Clustered","5.75","191","0","37.68888888888889","Hypocreales","191","34","0","Ascomycota","45","5.014458354923359E-4","1","true","0","191","456660","0"
"446.0","78380f34b0cc0fe75299bc0ad51932da","445","0.0","0.0","0.0","0.0","0.0","Dothideomycetes","0.0","0.0","0.161231884057971","24","0","24","-4.013543110345771E-11","Pleosporaceae","Curvularia","24","false","Fungi","445","","Unclustered","2.742857142857143","445","0","41.291666666666664","Pleosporales","445","0","0","Ascomycota","24","4.8756704046806434E-4","1","true","0","445","0","0"
"298.0","33366dfc8034a4744d5b86e53b34681a","297","3.898989898989899","36.244510964258524","0.13505461354504394","3.323576525825772","-99.0","Dothideomycetes","35.03333333333333","0.25647668393782386","0.19473684210526315","20","6","20","-5.405047896181667E-10","Capnodiales","Capnodiales","8","false","Fungi","297","Cluster 5","Clustered","5.196969696969697","297","0","41.1","Capnodiales","297","12","0","Ascomycota","20","4.960399477504592E-4","1","true","0","297","28659","0"
"634.0","c2fa265d6f7eabdd23991d073b8edddb","633","4.01010101010101","10.318893504999966","0.03072472037207164","0.5513653114708548","-99.0","Dothideomycetes","33.28333333333332","0.24937027707808562","0.24867724867724866","28","6","28","6.496235240031653E-11","Phaeosphaeriaceae","Neosetophoma","17","false","Fungi","633","Cluster 5","Seed","5.669515669515669","633","0","46.0","Pleosporales","633","11","0","Ascomycota","28","4.956097238627822E-4","1","true","0","633","7478","0"
"235.0","1a19ffe1741ca3e0563a468ca3b6afe9","234","4.222222222222222","15.723975995014891","0.06185143737970841","0.4016319510790689","-99.0","Dothideomycetes","28.566666666666656","0.23684210526315788","0.23076923076923078","40","6","40","1.42524140162945E-12","Aureobasidiaceae","Aureobasidium","34","false","Fungi","234","Cluster 1","Clustered","8.378787878787879","234","0","43.7","Dothideales","234","6","0","Ascomycota","40","4.944538756942957E-4","1","true","0","234","8998","0"
"639.0","c50f57da6b58f6d096b1b0e96472bcb5","638","3.2626262626262625","35.51282847275339","0.12602931070065346","0.8951053772224656","-99.0","Exobasidiomycetes","37.41666666666667","0.3065015479876161","0.21794871794871795","40","5","40","9.981412513135547E-11","Microstromatales_fam_Incertae_sedis","Jaminaea","30","false","Fungi","638","Cluster 1","Clustered","8.555555555555557","638","0","44.1","Microstromatales","638","10","0","Basidiomycota","40","4.966270744526753E-4","1","true","0","638","66381","0"
"748.0","f56089b44492200969ffbf76a272b19a","747","1.7363636363636363","0.0","0.0","0.0","-110.0","Cystobasidiomycetes","74.25","0.5759162303664922","0.2054263565891473","43","4","43","-9955.243797324723","Buckleyzymaceae","Buckleyzyma","0","false","Fungi","747","Cluster 1","Clustered","8.731182795698924","747","0","42.95348837209303","Cystobasidiomycetes_ord_Incertae_sedis","747","43","0","Basidiomycota","43","5.05880865056279E-4","1","true","0","747","0","0"
"763.0","fcfc7c22415a70423921c4ab1f1afa90","762","3.4343434343434343","327.50053706599766","0.9699669489645686","6.527141661038146","-99.0","Dothideomycetes","33.16666666666666","0.2911764705882353","0.19158361018826134","43","5","43","6.339360132219743E-11","Pleosporaceae","Alternaria","39","false","Fungi","762","Cluster 3","Clustered","7.12258064516129","762","0","41.906976744186046","Pleosporales","762","4","0","Ascomycota","43","4.955810688031714E-4","1","true","0","762","439412","0"
"243.0","1bb345b475ddbfcf36d4bf82d8739666","242","0.0","0.0","0.0","0.0","0.0","Dothideomycetes","0.0","0.0","0.20665322580645162","32","0","32","1.7290387233965135E-10","Didymellaceae","Didymellaceae","32","false","Fungi","242","Cluster 5","Clustered","4.709677419354838","242","0","41.625","Pleosporales","242","0","0","Ascomycota","32","4.8756704046806434E-4","1","true","0","242","0","0"
"244.0","1bc901d053193c45676f19ad11d6b901","243","3.898989898989899","18.239049718957837","0.07037862095495034","0.5730432271023405","-99.0","Dothideomycetes","34.09999999999999","0.25647668393782386","0.2552552552552553","37","6","37","5.567311927627039E-11","Phaeosphaeriaceae","Phaeosphaeriaceae","26","false","Fungi","243","Cluster 1","Clustered","8.458333333333332","243","0","46.270270270270274","Pleosporales","243","11","0","Ascomycota","37","4.958104021022362E-4","1","true","0","243","27764","0"
"485.0","8b0fe00bd6719dfd0b971ce9ea657a06","484","3.787878787878788","97.02653198760363","0.3822307223094953","2.6827905208415483","-99.0","Tremellomycetes","34.16666666666666","0.264","0.1815126050420168","35","6","35","-1.5208649768052922E-10","Bulleribasidiaceae","Vishniacozyma","28","false","Fungi","484","Cluster 3","Clustered","5.8","484","0","39.142857142857146","Tremellales","484","7","0","Basidiomycota","35","4.958267911742833E-4","1","true","0","484","64914","0"
"439.0","766d604deacb80ddbfe70fc09f59cb86","438","2.686868686868687","132.45181053868248","0.43038594566823035","5.791616341113671","-99.0","Sordariomycetes","48.933333333333344","0.37218045112781956","0.2149425287356322","30","6","30","-0.007832217432881492","Sporocadaceae","Pestalotiopsis","9","false","Fungi","438","Cluster 5","Clustered","5.299145299145299","438","0","45.233333333333334","Xylariales","438","21","0","Ascomycota","30","4.994838666711063E-4","1","true","0","438","186174","0"
"824.0","d52edc5c4013b1cddb004a951293bc98","683","0.0","0.0","0.0","0.0","0.0","Tremellomycetes","0.0","0.0","0.0","1","0","1","-3.046439123828658E-10","Rhynchogastremataceae","Papiliotrema","1","false","Fungi","683","","Unclustered","0.0","683","0","1.0","Tremellales","683","0","0","Basidiomycota","1","4.8756704046806434E-4","3","true","0","683","0","0"
"462.0","4c3e393d92484653a324e2640e7170af","356","1.0","0.0","0.0","0.0","-1.0","Dothideomycetes","1.0","1.0","0.0","1","1","1","7799.59356894875","Aureobasidiaceae","Aureobasidium","0","false","Fungi","356","","Unclustered","0.0","356","0","1.0","Dothideales","356","1","0","Ascomycota","1","4.878048780487805E-4","4","true","0","356","0","0"
"290.0","316cd35f6015a50b0813983eeb1b97ef","289","2.5656565656565657","37.31638990242924","0.11215937881399238","1.4578132029851216","-99.0","Sordariomycetes","51.416666666666686","0.38976377952755903","0.22727272727272727","33","5","33","0.007459264632180674","Trichosphaeriaceae","Nigrospora","8","false","Fungi","289","Cluster 1","Clustered","7.96","289","0","46.03030303030303","Trichosphaeriales","289","25","0","Ascomycota","33","5.001041883725773E-4","1","true","0","289","20528","0"
"308.0","394d383aabdc98a2a0837333e455a73b","307","1.93","9.565045684449709","0.03407941548066161","0.3206978104729557","-100.0","Dothideomycetes","62.25000000000001","0.5181347150259068","0.23697478991596638","35","4","35","4.839136261813953E-9","Pleosporaceae","Curvularia","3","false","Fungi","307","Cluster 1","Clustered","8.666666666666666","307","0","45.542857142857144","Pleosporales","307","32","0","Ascomycota","35","5.028284098051539E-4","1","true","0","307","4324","0"
"230.0","1886969f404865a1fa0169739f5e9d5b","229","1.5392156862745099","25.669481033942944","0.09707988042893666","0.29983554643290056","-102.0","Atractiellomycetes","76.66666666666666","0.6496815286624203","0.18448637316561844","54","4","54","3395.884419341076","Phleogenaceae","Atractidochium","1","false","Fungi","229","Cluster 2","Clustered","10.427350427350428","229","0","40.333333333333336","Atractiellales","229","53","0","Basidiomycota","54","5.065000844166807E-4","1","true","0","229","11237","0"
"725.0","cb4d5eb826510997607ba0e6f2ff7e8e","663","2.525252525252525","1067.658152851399","3.147430446199193","22.12289560202471","-99.0","Cystobasidiomycetes","47.83333333333336","0.396","0.15378151260504203","35","4","35","-9.823714429034308E-11","Cystobasidiomycetes","Cystobasidiomycetes","18","false","Fungi","663","Cluster 3","Clustered","6.352941176470589","663","0","35.142857142857146","Cystobasidiomycetes","663","17","0","Basidiomycota","35","4.99209584824028E-4","3","true","0","663","832832","0"
"395.0","604428c5fd6f5e5bed02ef57cf8a739a","394","2.9292929292929295","109.635113846491","0.32500235647537823","6.849963459917747","-99.0","Dothideomycetes","46.55000000000002","0.34137931034482755","0.16666666666666666","24","6","24","4.152222756181848E-11","Phaeosphaeriaceae","Phaeosphaeriaceae","8","false","Fungi","394","Cluster 5","Clustered","5.115384615384615","394","0","42.166666666666664","Pleosporales","394","16","0","Ascomycota","24","4.988899698171571E-4","1","true","0","394","85705","0"
"635.0","c17585641ab6d8e42522d7d943eb5999","628","2.202020202020202","16.90089053184969","0.054012114367817096","0.48366776897008107","-99.0","Dothideomycetes","56.483333333333356","0.4541284403669725","0.1984126984126984","36","5","36","0.01417259431768423","Didymosphaeriaceae","Paraconiothyrium","8","false","Fungi","628","Cluster 5","Clustered","5.264367816091954","628","0","42.388888888888886","Pleosporales","628","28","0","Ascomycota","36","5.013746020339092E-4","2","true","0","628","13247","0"
"541.0","942e3fbf4fe95d3d96ae44f46091245a","517","3.1313131313131315","133.31558652767458","0.4871923469885737","1.0155142096152954","-99.0","Sordariomycetes","38.68333333333333","0.3193548387096774","0.17358270017533606","59","5","59","1.0453073353280017E-11","Diaporthaceae","Diaporthe","49","false","Fungi","517","Cluster 1","Clustered","8.211538461538462","517","0","38.86440677966102","Diaporthales","517","10","0","Ascomycota","59","4.969396798051993E-4","3","true","0","517","182158","0"
"148.0","e3f299a4683dc6edb6ed01b5a58e7c05","147","2.75","0.0","0.0","0.0","-100.0","Gammaproteobacteria","44.43333333333334","0.36363636363636365","0.25","9","6","9","1771.2512288810044","Erwiniaceae","Pantoea","0","false","Bacteria","147","","Unclustered","3.0","147","0","45.44444444444444","Enterobacterales","147","9","0","Proteobacteria","9","4.983637058325164E-4","1","true","0","147","0","0"
"336.0","4447ad4b6210fe1f68ceb5d17399bc09","335","0.0","0.0","0.0","0.0","0.0","Sordariomycetes","0.0","0.0","0.1862348178137652","39","0","39","-5.072931778285513E-12","Glomerellaceae","Colletotrichum","39","false","Fungi","335","Cluster 3","Clustered","6.140211640211641","335","0","41.07692307692308","Glomerellales","335","0","0","Ascomycota","39","4.8756704046806434E-4","1","true","0","335","0","0"
"432.0","73bbd5fe68b181249001ff36bbe029f6","431","2.9292929292929295","6.383974290596797","0.025827242886934765","0.3421004203116861","-99.0","Agaricomycetes","46.50000000000002","0.34137931034482755","0.31216931216931215","28","6","28","1.8826118030041836E-10","Psathyrellaceae","Coprinellus","9","false","Fungi","431","Cluster 2","Clustered","9.49","431","0","46.964285714285715","Agaricales","431","19","0","Basidiomycota","28","4.98877525567473E-4","1","true","0","431","4557","0"
"457.0","76f871ec093b985d1e986a69d6c9f474","439","4.707070707070707","115.64383833761141","0.6276488554317889","0.5264531447402221","-99.0","Dothideomycetes","23.01666666666666","0.2124463519313305","0.14514066496163683","69","6","69","1.9301351466006238E-10","Dothideales_fam_Incertae_sedis","Selenophoma","67","false","Fungi","439","Cluster 1","Clustered","7.293868921775899","439","0","36.594202898550726","Dothideales","439","2","0","Ascomycota","69","4.931006993811591E-4","3","true","0","439","76391","0"
"669.0","cd36497afdef5a316d9c984cf4105fe8","668","3.525252525252525","24.407828690916926","0.06842611812362367","2.312571294422136","-99.0","Agaricomycetes","34.18333333333332","0.2836676217765043","0.28157894736842104","20","5","20","1.4468749281718046E-10","Russulales","Russulales","11","false","Fungi","668","Cluster 3","Clustered","6.942857142857143","668","0","42.95","Russulales","668","9","0","Basidiomycota","20","4.958308886115905E-4","1","true","0","668","17554","0"
"710.0","e316eaa82a8b729e28045e0ecf9a74c3","709","3.414141414141414","608.7823293227037","2.2142275435572922","4.47245800053716","-99.0","Dothideomycetes","33.41666666666666","0.29289940828402367","0.15407925407925407","66","5","66","1.6823086547849922E-10","Cucurbitariaceae","Pyrenochaetopsis","62","false","Fungi","709","Cluster 1","Clustered","7.420718816067653","709","0","37.015151515151516","Pleosporales","709","4","0","Ascomycota","66","4.956424765602408E-4","1","true","0","709","806418","0"
"214.0","13bdc0b7649610e8a58546b21baf4527","213","2.3838383838383836","74.37244407381016","0.24498336417774547","3.409403116889369","-99.0","Dothideomycetes","54.53333333333334","0.41949152542372886","0.2044334975369458","29","5","29","0.0033566585000160743","Dothideales","Dothideales","3","false","Fungi","213","Cluster 5","Clustered","4.68","213","0","44.86206896551724","Dothideales","213","26","0","Ascomycota","29","5.008848966507496E-4","1","true","0","213","156182","0"
"199.0","0e79917eb01f842b5f8aa128509da2a4","198","2.282828282828283","272.8020320644273","0.9460176946121818","5.9601524874441605","-99.0","Sordariomycetes","56.850000000000016","0.43805309734513276","0.1700404858299595","39","5","39","0.0029837030273628935","Xylariales","Xylariales","9","false","Fungi","198","Cluster 1","Clustered","7.757894736842105","198","0","39.56410256410256","Xylariales","198","30","0","Ascomycota","39","5.014667903618081E-4","1","true","0","198","327084","0"
"208.0","0fe672eceaca4ab22c9bf7dd5235f06e","207","2.3838383838383836","128.790326041355","0.47835869243807505","5.858311633223982","-99.0","Dothideomycetes","53.30000000000002","0.41949152542372886","0.2376847290640394","29","5","29","-0.00298370315024099","Didymellaceae","Epicoccum","5","false","Fungi","207","Cluster 1","Clustered","7.492753623188406","207","0","46.13793103448276","Pleosporales","207","24","0","Ascomycota","29","5.005756620113127E-4","1","true","0","207","76256","0"
"209.0","1003aff639b5bb2303e43fcfa1750794","208","0.0","0.0","0.0","0.0","0.0","Dothideomycetes","0.0","0.0","0.2450592885375494","23","0","23","-6.207797542714858E-11","Didymellaceae","Didymellaceae","23","false","Fungi","208","","Unclustered","4.260869565217392","208","0","41.56521739130435","Pleosporales","208","0","0","Ascomycota","23","4.8756704046806434E-4","1","true","0","208","0","0"
"757.0","fb7b135d869d1e293ed7087cadf50ab2","756","2.292929292929293","174.23187043818618","0.6242292739850739","5.048240656429059","-99.0","Dothideomycetes","53.66666666666669","0.43612334801762115","0.18716577540106952","34","4","34","-9.411780995329207E-10","Didymellaceae","Didymellaceae","10","false","Fungi","756","Cluster 8","Clustered","4.2387096774193544","756","0","39.76470588235294","Pleosporales","756","24","0","Ascomycota","34","5.006675567423226E-4","1","true","0","756","123179","0"
"407.0","46880d8c22e57c0a977617044710085e","341","0.0","0.0","0.0","0.0","0.0","Dothideomycetes","0.0","0.0","0.13333333333333333","6","0","6","3.2288409314319384E-11","Phaeosphaeriaceae","Phaeosphaeria","6","false","Fungi","341","Cluster 19","Clustered","1.2","341","0","5.0","Pleosporales","341","0","0","Ascomycota","6","4.8756704046806434E-4","2","true","0","341","0","0"
"407.0","36377b5ddd4c43246e740ac429f2783a","304","1.0","9.0","0.022615496250907037","0.7272727272727272","-4.0","Sordariomycetes","4.0","1.0","0.14285714285714285","7","1","7","2.1858293268647956E-10","Hypocreales_fam_Incertae_sedis","Sarocladium","3","false","Fungi","304","Cluster 4","Clustered","2.7","304","0","4.857142857142857","Hypocreales","304","4","0","Ascomycota","7","4.885197850512946E-4","2","true","0","304","890","0"
"752.0","f78cd9c16b8fb52115d52532e47e447d","751","3.292929292929293","102.16082891631666","0.22749564742999326","7.351080454630718","-99.0","Sordariomycetes","34.99999999999999","0.30368098159509205","0.15217391304347827","23","5","23","8.987840568367121E-11","Hypocreales_fam_Incertae_sedis","Sarocladium","19","false","Fungi","751","","Unclustered","3.7142857142857144","751","0","43.34782608695652","Hypocreales","751","4","0","Ascomycota","23","4.960317460317457E-4","1","true","0","751","58220","0"
"685.0","d6274f93b25a4eb566af32c8772e6612","684","2.190909090909091","1.0255651755651753","0.004382403797867803","0.1262358359885053","-110.0","Sordariomycetes","57.08333333333336","0.45643153526970953","0.23161764705882354","17","4","17","-143.02302497554103","Diaporthaceae","Diaporthe","1","false","Fungi","684","","Unclustered","5.6000000000000005","684","0","42.35294117647059","Diaporthales","684","16","0","Ascomycota","17","5.015254733146649E-4","1","true","0","684","954","0"
"667.0","bb3c54e352458656e4ceb986271377c8","619","3.474747474747475","445.96221417450045","1.0852350932180337","2.0624513544481835","-99.0","Dothideomycetes","31.66666666666664","0.2877906976744186","0.14991220368744512","68","5","68","6.78692811479343E-11","Pleosporales","Pleosporales","65","false","Fungi","619","Cluster 2","Clustered","9.105105105105105","619","0","35.544117647058826","Pleosporales","619","3","0","Ascomycota","68","4.952129415648724E-4","3","true","0","619","330939","0"
"623.0","bc86a88e37c50ad39851b4913df816c8","622","3.898989898989899","6.599541898224579","0.028046637627251066","0.4496815169420033","-99.0","Sordariomycetes","34.43333333333334","0.25647668393782386","0.28615384615384615","26","6","26","6.221852014265892E-11","Sporocadaceae","Allelochaeta","15","false","Fungi","622","Cluster 1","Clustered","8.514285714285714","622","0","49.73076923076923","Xylariales","622","11","0","Ascomycota","26","4.958923582987589E-4","1","true","0","622","5095","0"
"444.0","6a79b8c32b7928b4b9d3a498923a46a1","413","3.9797979797979797","57.286758083203296","0.19647080077880844","0.4511602108795657","-99.0","Dothideomycetes","32.54999999999999","0.25126903553299496","0.1751412429378531","60","6","60","2.8800721537232105E-10","Cladosporiaceae","Cladosporium","51","false","Fungi","413","Cluster 3","Clustered","6.753393665158371","413","0","39.13333333333333","Capnodiales","413","9","0","Ascomycota","60","4.954296613738266E-4","2","true","0","413","52859","0"
"271.0","25a17bc7d3ba3123d71fccc0c82cdce4","270","1.0","66.73325142433426","0.23045917739947533","1.5813112384593724","-6.0","Basidiomycota","6.0","1.0","0.1907563025210084","35","1","35","-1.207569433556423E-10","Basidiomycota","Basidiomycota","29","false","Fungi","270","Cluster 3","Clustered","6.05072463768116","270","0","34.94285714285714","Basidiomycota","270","6","0","Basidiomycota","35","4.889975550122249E-4","1","true","0","270","50238","0"
"415.0","6b9adbb759ff47595d02f12e6daf9503","414","2.3535353535353534","921.9701506873067","3.0266124132705357","48.62482127162278","-99.0","Tremellomycetes","51.75","0.424892703862661","0.15527065527065528","27","6","27","-0.0033566746571055362","Tremellaceae","Cryptococcus","11","false","Fungi","414","","Unclustered","2.632411067193676","414","0","42.48148148148148","Tremellales","414","16","0","Basidiomycota","27","5.001875703388772E-4","1","true","0","414","966693","0"
"452.0","7c2c21b3f15cff8431182b477daf293e","451","1.8888888888888888","4946.00223570862","16.38827970012238","126.91005410044298","-99.0","Dothideomycetes","61.666666666666686","0.5294117647058824","0.1906116642958748","38","3","38","-8.69015984789648E-11","Didymellaceae","Neoascochyta","7","false","Fungi","451","Cluster 1","Clustered","7.310769230769231","451","0","41.0","Pleosporales","451","31","0","Ascomycota","38","5.026809651474527E-4","1","true","0","451","4326737","0"
"570.0","a835f56d37505a7d3893b6d07a6101b9","569","3.292929292929293","5.2670889407644035","0.01588110127849039","0.2966838239950974","-99.0","Dothideomycetes","45.56666666666666","0.30368098159509205","0.1866096866096866","27","6","27","-0.005967409854750947","Pleosporales_fam_Incertae_sedis","Parapyrenochaeta","4","false","Fungi","569","Cluster 5","Clustered","5.589473684210526","569","0","46.0","Pleosporales","569","23","0","Ascomycota","27","4.986453468078389E-4","1","true","0","569","4904","0"
"595.0","8823f1241d2b97d9142394ce5e6f4c9b","480","0.0","0.0","0.0","0.0","0.0","Sordariomycetes","0.0","0.0","0.0","1","0","1","-45.12445568142108","Nectriaceae","Fusarium","1","false","Fungi","480","","Unclustered","0.0","480","0","3.0","Hypocreales","480","0","0","Ascomycota","1","4.8756704046806434E-4","4","true","0","480","0","0"
"726.0","a04471f4ec634355993b07132cc1d136","552","1.25","0.0","0.0","0.0","-4.0","Dothideomycetes","3.5","0.8","0.0","3","2","3","42.68582652235789","Dothideales","Dothideales","0","false","Fungi","552","","Unclustered","0.5","552","0","1.6666666666666667","Dothideales","552","3","0","Ascomycota","3","4.884004884004884E-4","2","true","0","552","0","0"
